gene_id	gene_description	pathway	topic_ecosystem	category	subcategory	potential_amg
K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6] [RN:R03966 R05389]	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
K01617	4-oxalocrotonate decarboxylase [EC:4.1.1.77] [RN:R02602 R05374]	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
K10216	2-hydroxymuconate-semialdehyde hydrolase [EC:3.7.1.9] [RN:R02604 R05865]	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
K18364	2-oxopent-4-enoate/cis-2-oxohex-4-enoate hydratase [EC:4.2.1.80 4.2.1.132] [RN:R02601 R05864]	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
K02554	2-keto-4-pentenoate hydratase [EC:4.2.1.80] [RN:R02601]	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
K18365	4-hydroxy-2-oxovalerate/4-hydroxy-2-oxohexanoate aldolase [EC:4.1.3.39 4.1.3.43] [RN:R00750 R05298]	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
K01666	4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39] [RN:R00750]	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
K18366	acetaldehyde/propanal dehydrogenase [EC:1.2.1.10 1.2.1.87] [RN:R00228 R09097]	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
K04073	acetaldehyde dehydrogenase [EC:1.2.1.10] [RN:R00228]	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
K00448	pcaG; protocatechuate 3,4-dioxygenase, alpha subunit [EC:1.13.11.3]	protocatechuate degradation, protocatechuate => 3-oxoadipate	carbon utilization	hydrocarbon degradation		TRUE
K00449	pcaH; protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]	protocatechuate degradation, protocatechuate => 3-oxoadipate	carbon utilization	hydrocarbon degradation		TRUE
K01857	pcaB; 3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]	protocatechuate degradation, protocatechuate => 3-oxoadipate	carbon utilization	hydrocarbon degradation		TRUE
K01607	pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	protocatechuate degradation, protocatechuate => 3-oxoadipate	carbon utilization	hydrocarbon degradation		TRUE
K14727	pcaL; 3-oxoadipate enol-lactonase / 4-carboxymuconolactone decarboxylase [EC:3.1.1.24 4.1.1.44]	protocatechuate degradation, protocatechuate => 3-oxoadipate	carbon utilization	hydrocarbon degradation		TRUE
K04100	ligaA; protocatechuate 4,5-dioxygenase, alpha chain [EC:1.13.11.8]	protocatechuate degradation, protocatechuate => oxaloacteate + pyruvate	carbon utilization	hydrocarbon degradation		TRUE
K04101	ligB; protocatechuate 4,5-dioxygenase, beta chain [EC:1.13.11.8]	protocatechuate degradation, protocatechuate => oxaloacteate + pyruvate	carbon utilization	hydrocarbon degradation		TRUE
K10219	ligC; 2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase [EC:1.1.1.312]	protocatechuate degradation, protocatechuate => oxaloacteate + pyruvate	carbon utilization	hydrocarbon degradation		TRUE
K10221	ligI; 2-pyrone-4,6-dicarboxylate lactonase [EC:3.1.1.57]	protocatechuate degradation, protocatechuate => oxaloacteate + pyruvate	carbon utilization	hydrocarbon degradation		TRUE
K16514	galD; 4-oxalomesaconate tautomerase [EC:5.3.2.8]	protocatechuate degradation, protocatechuate => oxaloacteate + pyruvate	carbon utilization	hydrocarbon degradation		TRUE
K10220	ligJ; 4-oxalmesaconate hydratase [EC:4.2.1.83]	protocatechuate degradation, protocatechuate => oxaloacteate + pyruvate	carbon utilization	hydrocarbon degradation		TRUE
K10218	ligK; 4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]	protocatechuate degradation, protocatechuate => oxaloacteate + pyruvate	carbon utilization	hydrocarbon degradation		TRUE
K10759	tannase [EC:3.1.1.20]	hydrolyzable tannin degradation => gallate	carbon utilization	hydrocarbon degradation		TRUE
K04099	desB, galA; gallate dioxygenase [EC:1.13.11.57]	aerobic gallate degradation	carbon utilization	hydrocarbon degradation		TRUE
K22958	lpdC; gallate decarboxylase subunit C [EC:4.1.1.59]	anaerobic gallate degradation, gallate => 3-hydroxybutanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
K22959	lpdB; gallate decarboxylase subunit B	anaerobic gallate degradation, gallate => 3-hydroxybutanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
K22960	lpdD; gallate decarboxylase subunit D	anaerobic gallate degradation, gallate => 3-hydroxybutanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
1.97.1.2	pyrogallol transhydroxylase	anaerobic gallate degradation, gallate => 3-hydroxybutanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
1.3.1.57	phloroglucinol reductase	anaerobic gallate degradation, gallate => 3-hydroxybutanoyl-CoA	carbon utilization	hydrocarbon degradation		TRUE
K15064	desA; syringate O-demethylase [EC:2.1.1.-]	lignin subunit degradation	carbon utilization	hydrocarbon degradation		TRUE
K15066	ligM; vanillate/3-O-methylgallate O-demethylase [EC:2.1.1.341]	lignin subunit degradation	carbon utilization	hydrocarbon degradation		TRUE
K15065	desZ; 3-O-methylgallate 3,4-dioxygenase [EC:1.13.11.-]	lignin subunit degradation	carbon utilization	hydrocarbon degradation		TRUE
k21802	vdh; vanillin dehydrogenase [EC:1.2.1.67]	lignin subunit degradation	carbon utilization	hydrocarbon degradation		TRUE
K03862	vanA; vanillate monooxygenase [EC:1.14.13.82]	lignin subunit degradation	carbon utilization	hydrocarbon degradation		TRUE
K03863	vanB; vanillate monooxygenase ferredoxin subunit	lignin subunit degradation	carbon utilization	hydrocarbon degradation		TRUE
K15060	ligX; 5,5'-dehydrodivanillate O-demethylase	lignin subunit degradation	carbon utilization	hydrocarbon degradation		TRUE
K15061	ligZ; OH-DDVA oxygenase	lignin subunit degradation	carbon utilization	hydrocarbon degradation		TRUE
K15062	ligY; OH-DDVA meta-cleavage compound hydrolase	lignin subunit degradation	carbon utilization	hydrocarbon degradation		TRUE
K15063	ligW; 5-carboxyvanillate decarboxylase	lignin subunit degradation	carbon utilization	hydrocarbon degradation		TRUE
K23526	gcoA; aromatic O-demethylase, cytochrome P450 subunit [EC:1.14.14.-]	lignin subunit degradation	carbon utilization	hydrocarbon degradation		TRUE
K23527	gcoB; aromatic O-demethylase, reductase subunit [EC:1.6.2.-]	lignin subunit degradation	carbon utilization	hydrocarbon degradation		TRUE
AA0	AA0	Auxiliary Activities	carbon utilization	CAZY		TRUE
AA10	AA10 (formerly CBM33) proteins are copper-dependent lytic polysaccharide monooxygenases (LPMOs); some proteins have been shown to act on chitin, others on cellulose; lytic cellulose monooxygenase (C1-hydroxylating) (EC 1.14.99.54); lytic cellulose monooxygenase (C4-dehydrogenating)(EC 1.14.99.56); lytic chitin monooxygenase (EC 1.14.99.53)	Auxiliary Activities	carbon utilization	CAZY	Crystalline Cellulose Backbone Cleavage, Crystalline Cellulose Backbone Cleavage, Chitin Oligo Cleavage	FALSE
AA11	AA11 proteins are copper-dependent lytic polysaccharide monooxygenases (LPMOs); cleavage of chitin chains with oxidation of C-1 has been demonstrated for a AA11 LPMO from Aspergillus oryzae;	Auxiliary Activities	carbon utilization	CAZY	Crystalline Cellulose Backbone Cleavage, Chitin Oligo Cleavage	TRUE
AA12	AA12 The pyrroloquinoline quinone-dependent oxidoreductase activity was demonstrated for the CC1G_09525 protein of Coprinopsis cinerea.	Auxiliary Activities	carbon utilization	CAZY		TRUE
AA13	AA13 proteins are copper-dependent lytic polysaccharide monooxygenases (LPMOs); cleavage of starch with oxidation of C-1 at the site of cleavage has been demonstrated for the LPMO encoded by gene NCU08746 from Neurospora crassa;	Auxiliary Activities	carbon utilization	CAZY	Crystalline Cellulose Backbone Cleavage, Starch Backbone Cleavage	TRUE
AA14	AA14 proteins are copper-dependent lytic polysaccharide monooxygenases (LPMOs); cleavage of xylan with oxidation of C-1 has been demonstrated for two AA14 LPMOs from Trametes coccinea (Pycnoporus coccineus); lytic xylan monooxygenase / xylan oxidase (glycosidic bond-cleaving) (EC 1.-.-.-)	Auxiliary Activities	carbon utilization	CAZY		TRUE
AA15	AA15 lytic cellulose monooxygenase (C1-hydroxylating) (EC 1.14.99.54); lytic chitin monooxygenase (EC 1.14.99.53)	Auxiliary Activities	carbon utilization	CAZY	Crystalline Cellulose Backbone Cleavage, Chitin Oligo Cleavage	FALSE
AA16	AA16 Lytic cellulose monooxygenase (C1-hydroxylating) (EC 1.14.99.54)	Auxiliary Activities	carbon utilization	CAZY	Crystalline Cellulose Backbone Cleavage	TRUE
AA1	AA1 Laccase / p-diphenol:oxygen oxidoreductase / ferroxidase (EC 1.10.3.2); ; ferroxidase (EC 1.10.3.-); Laccase-like multicopper oxidase (EC 1.10.3.-)	Auxiliary Activities	carbon utilization	CAZY	Polyphenolics Cleavage	TRUE
AA2	AA2 manganese peroxidase (EC 1.11.1.13); versatile peroxidase (EC 1.11.1.16); lignin peroxidase (EC 1.11.1.14); peroxidase (EC 1.11.1.-)	Auxiliary Activities	carbon utilization	CAZY	Polyphenolics Cleavage	TRUE
AA3	AA3 cellobiose dehydrogenase (EC 1.1.99.18); glucose 1-oxidase (EC 1.1.3.4); aryl alcohol oxidase (EC 1.1.3.7); alcohol oxidase (EC 1.1.3.13); pyranose oxidase (EC 1.1.3.10)	Auxiliary Activities	carbon utilization	CAZY		TRUE
AA4	AA4 vanillyl-alcohol oxidase (EC 1.1.3.38)	Auxiliary Activities	carbon utilization	CAZY	Polyphenolics Cleavage	TRUE
AA5	AA5 Oxidase with oxygen as acceptor (EC 1.1.3.-); galactose oxidase (EC 1.1.3.9); glyoxal oxidase (EC 1.2.3.15); alcohol oxidase (EC 1.1.3.13)	Auxiliary Activities	carbon utilization	CAZY		TRUE
AA6	AA6 1,4-benzoquinone reductase (EC. 1.6.5.6)	Auxiliary Activities	carbon utilization	CAZY		TRUE
AA7	AA7 glucooligosaccharide oxidase (EC 1.1.3.-); chitooligosaccharide oxidase (EC 1.1.3.-)	Auxiliary Activities	carbon utilization	CAZY		TRUE
AA8	AA8 Iron reductase domain	Auxiliary Activities	carbon utilization	CAZY		TRUE
AA9	AA9 (formerly GH61) proteins are copper-dependent lytic polysaccharide monooxygenases (LPMOs); cleavage of cellulose chains with oxidation of carbons C1 and/or C4 and C-6); lytic cellulose monooxygenase (C1-hydroxylating) (EC 1.14.99.54); lytic cellulose monooxygenase (C4-dehydrogenating) (EC 1.14.99.56)	Auxiliary Activities	carbon utilization	CAZY	Crystalline Cellulose Backbone Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose)	TRUE
CBM0	CBM0 Carbohydrate-binding modules not yet assigned to a family.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM10	CBM10 Modules of approx. 50 residues. The cellulose-binding function has been demonstrated in one case.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM11	CBM11 Modules of approx. 180-200 residues. The CBM11 of Clotridium thermocellum Cel26A-Cel5E has been shown to bind both beta-1,4-glucan and beta-1,3-1,4-mixed linked glucans.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM12	CBM12 Modules of approx. 40-60 residues. The majority of these modules is found among chitinases where the function is chitin-binding. Distantly related to the CBM5 family.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM13	CBM13 Modules of approx. 150 residues which always appear as a threefold internal repeat. The only apparent exception to this, xylanase II of Actinomadura sp. FC7 (GenBank U08894), is in fact not completely sequenced. These modules were first identified in several plant lectins such as ricin or agglutinin of Ricinus communis which bind galactose residues. The three-dimensional structure of a plant lectin has been determined and displays a pseudo-threefold symmetry in accord with the observed sequence threefold repeat. These modules have since been found in a number of other proteins of various functions including glycoside hydrolases and glycosyltransferases. While in the plant lectins this module binds mannose, binding to xylan has been demonstrated in the Streptomyces lividans xylanase A and arabinofuranosidase B. Binding to GalNAc has been shown for the corresponding module of GalNAc transferase 4. For the other proteins, the binding specificity of these modules has not been established. The pseudo three-fold symmetry of the CBM13 module has now been confirmed in the 3-D structure of the intact, two-domain, xylanase of Streptomyces olivaceoviridis.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM14	CBM14 Modules of approx. 70 residues. The chitin-binding function has been demonstrated in several cases. These modules are found attached to a number of chitinase catalytic domains, but also in non-catalytic proteins either in isolation or as multiple repeats; chitin binding (EC IIa.chitin)	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM15	CBM15 Binding to xylan and xylooligosaccharides has been demonstrated in the case of Xyn10C of Cellvibrio mixtus.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM16	CBM16 Carbohydrate-binding module 16. Binding to cellulose and glucomannan demonstrated [B. Bae et al (2008) J Biol Chem. 283:12415-25 (PMID: 18025086)]	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM17	CBM17 Modules of approx. 200 residues. Binding to amorphous cellulose, cellooligosaccharides and derivatized cellulose has been demonstrated.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM18	CBM18 Modules of approx. 40 residues. The chitin-binding function has been demonstrated in many cases. These modules are found attached to a number of chitinase catalytic domains, but also in non-catalytic proteins either in isolation or as multiple repeats.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM19	CBM19 Modules of 60-70 residues with chitin-binding function.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM1	CBM1 Modules of approx. 40 residues found almost exclusively in fungi. The cellulose-binding function has been demonstrated in many cases, and appears to be mediated by three aromatic residues separated by about 10.4 angstrom and which form a flat surface. The only non-fungal occurence of CBM1 is in an algal non-hydrolytic polysaccharide-binding protein which is composed of four repeated CBM1 modules. Binding to chitin has been demonstrated in one case.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM20	CBM20 The granular starch-binding function has been demonstrated in several cases. Interact strongly with cyclodextrins. Often designated as starch-binding domains (SBD).	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM21	CBM21 Modules of approx. 100 residues. The granular starch-binding function has been demonstrated in one case. Sometimes designated as starch-binding domains (SBD).	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM22	CBM22 A xylan binding function has been demonstrated in several cases and affinity with mixed beta-1,3/beta-1,4-glucans in one. In several cases a thermostabilizing effect has also been seen.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM23	CBM23 Mannan-binding function demonstrated in one case.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM24	CBM24 alpha-1,3-glucan (mutan)-binding function demonstrated in two cases (PMID:10636904)	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM25	CBM25 Starch-binding function demonstrated in one case.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM26	CBM26 Starch-binding function demonstrated in two cases.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM27	CBM27 Mannan-binding function demonstrated in two cases	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM28	CBM28 The module from the endo-1,4-glucanase of Bacillus sp. 1139 binds to non-crystalline cellulose, cellooligosaccharides, and beta-(1,3)(1,4)-glucans	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM29	CBM29 Binding to mannan/glucomannan has been demonstrated.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM2	CBM2 Modules of approx. 100 residues and which are found in a large number of bacterial enzymes. The cellulose-binding function has been demonstrated in many cases. Several of these modules have been shown to also bind chitin or xylan.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM30	CBM30 Binding to cellulose has been demonstrated for the N-terminal module of Fibrobacter succinogenes CelF.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM31	CBM31 Binding to beta-1,3-xylan has been demonstrated for the C-terminal module of the beta-1,3-xylanase of Alcaligenes sp. XY234.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM32	CBM32 Binding to galactose and lactose has been demonstrated for the module of Micromonospora viridifaciens sialidase (PMID: 16239725). Binding to polygalacturonic acid has been shown for a Yersinia member (PMID: 17292916). Binding to LacNAc (beta-D-galactosyl-1,4-beta-D-N-acetylglucosamine) has been shown for an N-acetylglucosaminidase from Clostridium perfingens (PMID: 16990278).	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM33	CBM33 Copper-dependent lytic polysaccharide monooxygenases now reclassified in family AA10	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM34	CBM34 Modules of approx. 120 residues. Granular starch-binding function has been demonstrated in the case of Thermoactinomyces vulgaris R-47 ‚àö√©¬¨¬±-amylase 1 (TVAI).	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM35	CBM35 Modules of approx. 130 residues. A module that is conserved in three Cellvibrio xylan-degrading enzymes binds to xylan and the interaction is calcium dependent, while a module from a Cellvibrio mannanase binds to decorated soluble mannans and mannooligosaccharides. A module in a Phanerochaete chrysosporium galactan 1,3-beta-galactosidase binds to beta-galactan.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM36	CBM36 Modules of approx. 120-130 residues displaying structural similarities to CBM6 modules. The only CBM36 currently characterised, that from Paenbacillus polymyxa xylanase 43A, shows calcium-dependent binding of xylans and xylooligosaccharides. X-ray crystallography shows that there is a direct interaction between calcium and ligand.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM37	CBM37 Modules of approx. 100 residues, conserved in numerous R. albus polysaccharide-degrading enzymes and other proteins from this bacterium. Several members of CBM37 have been shown to exhibit rather broad binding specificity to xylan, chitin, microcrystalline and phosphoric-acid swollen cellulose, as well as more heterogeneous substrates, such as alfalfa cell walls, banana stem and wheat straw.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM38	CBM38 The inulin-binding function has been demonstrated in the case of the cycloinulo-oligosaccharide fructanotransferase from Paenibacillus macerans (Bacillus macerans) by Lee et al. (2004) FEMS Microbiol Lett 234:105-10. (PMID:15109727).	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
CBM39	CBM39 Modules generally found at the N-terminus of a GH16 module (itself frequently lacking a catalytic machinery) and more seldomly in isolation. The beta-1,3-glucan binding function has been demonstrated, along with binding to lipopolysaccharide and lipoteichoic acid.	Carbohydrate-Binding Modules	carbon utilization	CAZY		TRUE
